,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date_open_time,date_close_time
13,1557619200000,3.904,4.04,3.604,3.75,828353.863,1557705599999,3187735.941642,13504,371027.765,1430033.674963,0,2019-05-12,2019-05-12 23:59:59.999
14,1557705600000,3.75,4.173,3.734,3.897,1023379.117,1557791999999,4070693.873098,16524,523050.577,2085387.331814,0,2019-05-13,2019-05-13 23:59:59.999
15,1557792000000,3.897,4.087,3.779,4.0,1214232.757,1557878399999,4765340.493813,18457,494953.087,1943764.802451,0,2019-05-14,2019-05-14 23:59:59.999
16,1557878400000,4.0,4.8,3.986,4.547,1592045.388,1557964799999,6934141.167833,26490,814376.407,3543986.925606,0,2019-05-15,2019-05-15 23:59:59.999
17,1557964800000,4.546,4.78,4.0,4.278,1678626.34,1558051199999,7287284.965834,31666,818676.36,3559744.288969,0,2019-05-16,2019-05-16 23:59:59.999
18,1558051200000,4.268,4.792,3.95,4.413,2800485.785,1558137599999,12422339.763761,54951,1295488.819,5761131.350143,0,2019-05-17,2019-05-17 23:59:59.999
19,1558137600000,4.413,5.0,4.33,4.684,1869590.999,1558223999999,8791708.71698,36732,858776.366,4033116.939283,0,2019-05-18,2019-05-18 23:59:59.999
20,1558224000000,4.684,5.171,4.636,4.852,1758978.665,1558310399999,8654246.083242,39128,799557.778,3937168.621849,0,2019-05-19,2019-05-19 23:59:59.999
21,1558310400000,4.852,4.863,4.432,4.673,1532786.286,1558396799999,7173289.533783,35161,683935.419,3204048.508363,0,2019-05-20,2019-05-20 23:59:59.999
22,1558396800000,4.668,4.864,4.48,4.743,1172703.704,1558483199999,5441442.097375,26601,543300.182,2523867.487076,0,2019-05-21,2019-05-21 23:59:59.999
23,1558483200000,4.74,4.821,4.3,4.306,997542.191,1558569599999,4502530.392546,22162,401134.082,1814012.052207,0,2019-05-22,2019-05-22 23:59:59.999
24,1558569600000,4.309,4.363,4.115,4.337,976154.051,1558655999999,4121770.882865,19374,435246.201,1839471.991767,0,2019-05-23,2019-05-23 23:59:59.999
25,1558656000000,4.335,4.77,4.258,4.454,2054989.883,1558742399999,9307135.124716,39368,815914.382,3699866.182268,0,2019-05-24,2019-05-24 23:59:59.999
26,1558742400000,4.447,4.6,4.287,4.385,606239.443,1558828799999,2711262.274397,12111,277499.718,1244909.259276,0,2019-05-25,2019-05-25 23:59:59.999
27,1558828800000,4.385,4.543,4.238,4.481,549918.061,1558915199999,2405739.019274,12660,240810.346,1053798.801373,0,2019-05-26,2019-05-26 23:59:59.999
28,1558915200000,4.478,4.699,4.47,4.655,660167.301,1559001599999,3021798.990361,14063,308025.917,1409317.302334,0,2019-05-27,2019-05-27 23:59:59.999
29,1559001600000,4.665,4.863,4.474,4.778,650998.4,1559087999999,3026974.884803,14676,332494.676,1550119.548295,0,2019-05-28,2019-05-28 23:59:59.999
30,1559088000000,4.794,4.873,4.5,4.696,598479.755,1559174399999,2796012.971685,13479,242997.195,1135005.543361,0,2019-05-29,2019-05-29 23:59:59.999
31,1559174400000,4.682,6.603,4.668,5.926,5953590.293,1559260799999,34435758.017495,105213,2820583.089,16303611.219213,0,2019-05-30,2019-05-30 23:59:59.999
32,1559260800000,5.928,5.93,5.211,5.782,3477721.866,1559347199999,19427539.042429,47748,1583808.425,8855780.949757,0,2019-05-31,2019-05-31 23:59:59.999
33,1559347200000,5.782,6.325,5.6,5.771,2589194.836,1559433599999,15565352.435135,39034,1200867.234,7216977.675993,0,2019-06-01,2019-06-01 23:59:59.999
34,1559433600000,5.773,6.42,5.572,6.388,1467150.229,1559519999999,8810730.73041,24551,729990.165,4393328.070609,0,2019-06-02,2019-06-02 23:59:59.999
35,1559520000000,6.393,7.249,5.975,6.506,4684919.331,1559606399999,31103810.856329,95338,2318741.668,15407597.402953,0,2019-06-03,2019-06-03 23:59:59.999
36,1559606400000,6.506,6.85,5.744,5.93,3360461.824,1559692799999,21202786.917736,62396,1469645.563,9319141.731233,0,2019-06-04,2019-06-04 23:59:59.999
37,1559692800000,5.931,6.28,5.62,6.14,2180411.467,1559779199999,13071905.691624,39856,1084248.318,6501163.3919,0,2019-06-05,2019-06-05 23:59:59.999
38,1559779200000,6.141,6.147,5.621,5.987,1767183.832,1559865599999,10480803.466179,31965,871672.577,5149457.981603,0,2019-06-06,2019-06-06 23:59:59.999
39,1559865600000,5.995,6.576,5.877,6.279,1848141.276,1559951999999,11597347.99047,31648,898016.379,5644786.014311,0,2019-06-07,2019-06-07 23:59:59.999
40,1559952000000,6.279,6.316,5.938,6.096,731554.535,1560038399999,4467665.475805,17168,355875.066,2174117.911675,0,2019-06-08,2019-06-08 23:59:59.999
41,1560038400000,6.097,6.185,5.7,5.826,649287.697,1560124799999,3831694.895083,17875,276897.059,1636824.439594,0,2019-06-09,2019-06-09 23:59:59.999
42,1560124800000,5.825,6.088,5.733,6.081,831823.182,1560211199999,4922402.818726,22076,428906.306,2537973.926996,0,2019-06-10,2019-06-10 23:59:59.999
43,1560211200000,6.076,6.176,5.753,5.943,561299.087,1560297599999,3320519.145848,15702,266656.545,1581718.685767,0,2019-06-11,2019-06-11 23:59:59.999
44,1560297600000,5.949,6.264,5.852,6.124,801399.898,1560383999999,4883600.61721,21942,371062.685,2263831.271119,0,2019-06-12,2019-06-12 23:59:59.999
45,1560384000000,6.125,6.506,6.023,6.266,785068.498,1560470399999,4926071.389404,21717,406769.127,2556865.007967,0,2019-06-13,2019-06-13 23:59:59.999
46,1560470400000,6.264,6.281,5.874,6.222,586553.437,1560556799999,3570364.797926,16527,241653.151,1472073.914686,0,2019-06-14,2019-06-14 23:59:59.999
47,1560556800000,6.224,6.265,6.102,6.167,373041.209,1560643199999,2305681.50881,10672,180603.399,1116559.349128,0,2019-06-15,2019-06-15 23:59:59.999
48,1560643200000,6.164,6.737,6.118,6.692,609802.274,1560729599999,3877982.858987,15101,332795.791,2117636.293447,0,2019-06-16,2019-06-16 23:59:59.999
49,1560729600000,6.689,7.1,6.454,7.009,945538.151,1560815999999,6407062.733585,25224,515329.631,3492567.405192,0,2019-06-17,2019-06-17 23:59:59.999
50,1560816000000,7.011,7.04,6.47,6.571,509203.32,1560902399999,3400367.636168,12814,241811.219,1615349.328637,0,2019-06-18,2019-06-18 23:59:59.999
51,1560902400000,6.586,6.849,6.55,6.628,388212.326,1560988799999,2586622.328688,9589,198186.675,1320891.17391,0,2019-06-19,2019-06-19 23:59:59.999
52,1560988800000,6.621,6.637,6.285,6.478,406246.334,1561075199999,2613424.524761,10683,181303.048,1166217.26333,0,2019-06-20,2019-06-20 23:59:59.999
53,1561075200000,6.476,6.589,6.334,6.523,380848.04,1561161599999,2465425.920591,9910,160972.012,1042672.831795,0,2019-06-21,2019-06-21 23:59:59.999
54,1561161600000,6.513,6.914,6.414,6.758,666888.522,1561247999999,4484512.919411,18261,319364.163,2146428.473644,0,2019-06-22,2019-06-22 23:59:59.999
55,1561248000000,6.764,7.193,6.716,6.838,639871.83,1561334399999,4470395.153289,17742,317888.965,2222499.202875,0,2019-06-23,2019-06-23 23:59:59.999
56,1561334400000,6.83,6.846,6.542,6.665,385615.304,1561420799999,2578050.90027,10594,170345.983,1138306.265361,0,2019-06-24,2019-06-24 23:59:59.999
57,1561420800000,6.675,6.747,6.474,6.581,467755.351,1561507199999,3082539.869319,11859,216782.851,1427914.240945,0,2019-06-25,2019-06-25 23:59:59.999
58,1561507200000,6.579,6.849,6.151,6.35,740796.315,1561593599999,4891708.260376,22815,332512.434,2194431.780363,0,2019-06-26,2019-06-26 23:59:59.999
59,1561593600000,6.35,6.416,5.36,5.558,1043714.484,1561679999999,6130384.3257,29564,486810.223,2871248.777324,0,2019-06-27,2019-06-27 23:59:59.999
60,1561680000000,5.552,5.97,5.464,5.928,350835.393,1561766399999,1997965.403236,11075,159931.095,914095.344542,0,2019-06-28,2019-06-28 23:59:59.999
61,1561766400000,5.928,6.198,5.626,6.058,425212.713,1561852799999,2543698.538904,12228,185197.672,1108306.854204,0,2019-06-29,2019-06-29 23:59:59.999
62,1561852800000,6.047,6.117,5.395,5.443,626818.119,1561939199999,3600353.49196,15553,237895.251,1371415.541413,0,2019-06-30,2019-06-30 23:59:59.999
63,1561939200000,5.443,5.72,5.143,5.475,524258.536,1562025599999,2815214.232278,12732,229983.646,1240458.888818,0,2019-07-01,2019-07-01 23:59:59.999
64,1562025600000,5.493,5.666,5.123,5.337,486100.507,1562111999999,2605001.248019,12959,233050.257,1248872.882703,0,2019-07-02,2019-07-02 23:59:59.999
65,1562112000000,5.341,5.62,5.288,5.574,366656.84,1562198399999,1994449.777876,9102,188254.944,1026483.912725,0,2019-07-03,2019-07-03 23:59:59.999
66,1562198400000,5.584,5.766,5.465,5.478,334401.178,1562284799999,1866330.399188,8873,176116.837,981923.536776,0,2019-07-04,2019-07-04 23:59:59.999
67,1562284800000,5.478,5.501,5.33,5.353,184141.259,1562371199999,995808.174883,5516,87781.467,475305.845509,0,2019-07-05,2019-07-05 23:59:59.999
68,1562371200000,5.368,5.49,5.235,5.288,152778.189,1562457599999,819375.432884,4972,77626.72,416968.799458,0,2019-07-06,2019-07-06 23:59:59.999
69,1562457600000,5.299,5.413,5.2,5.398,149143.975,1562543999999,787648.142589,4753,75261.951,397551.854577,0,2019-07-07,2019-07-07 23:59:59.999
70,1562544000000,5.399,5.435,5.1,5.175,271671.939,1562630399999,1432949.639088,6818,119207.117,628725.662651,0,2019-07-08,2019-07-08 23:59:59.999
71,1562630400000,5.185,5.196,4.87,4.984,437356.723,1562716799999,2193362.473038,10595,196682.44,984374.590542,0,2019-07-09,2019-07-09 23:59:59.999
72,1562716800000,4.984,4.985,4.175,4.483,1167219.729,1562803199999,5195418.852055,18432,607032.939,2665737.599478,0,2019-07-10,2019-07-10 23:59:59.999
73,1562803200000,4.48,4.652,4.053,4.354,537174.612,1562889599999,2327545.884341,11956,241957.091,1050965.614298,0,2019-07-11,2019-07-11 23:59:59.999
74,1562889600000,4.349,4.607,4.264,4.526,446742.701,1562975999999,1996441.682996,8521,214703.41,960122.295564,0,2019-07-12,2019-07-12 23:59:59.999
75,1562976000000,4.527,4.534,4.125,4.268,267827.627,1563062399999,1163307.828128,6088,118300.537,514193.124775,0,2019-07-13,2019-07-13 23:59:59.999
76,1563062400000,4.271,4.281,3.8,3.805,310744.046,1563148799999,1248084.175063,7360,130133.787,524480.738308,0,2019-07-14,2019-07-14 23:59:59.999
77,1563148800000,3.82,4.471,3.561,4.132,819923.278,1563235199999,3273124.291574,16265,401646.958,1602841.054686,0,2019-07-15,2019-07-15 23:59:59.999
78,1563235200000,4.131,4.255,3.475,3.649,827553.462,1563321599999,3223114.956875,14258,326823.589,1283993.364624,0,2019-07-16,2019-07-16 23:59:59.999
79,1563321600000,3.654,4.037,3.556,3.825,595132.382,1563407999999,2263573.190122,12161,313678.011,1195261.395577,0,2019-07-17,2019-07-17 23:59:59.999
80,1563408000000,3.824,4.18,3.675,4.085,512421.571,1563494399999,2010888.354545,10904,258937.206,1016909.050721,0,2019-07-18,2019-07-18 23:59:59.999
81,1563494400000,4.078,4.158,3.797,3.928,238222.775,1563580799999,936232.068281,5876,111777.526,439548.163322,0,2019-07-19,2019-07-19 23:59:59.999
82,1563580800000,3.938,4.18,3.913,4.044,386501.834,1563667199999,1559759.21313,8227,152134.078,614364.818742,0,2019-07-20,2019-07-20 23:59:59.999
83,1563667200000,4.044,4.315,3.982,4.218,332643.241,1563753599999,1384819.243634,8350,163042.223,678726.593974,0,2019-07-21,2019-07-21 23:59:59.999
84,1563753600000,4.22,4.345,3.886,3.991,336360.885,1563839999999,1378014.154919,8352,136394.485,557079.618447,0,2019-07-22,2019-07-22 23:59:59.999
85,1563840000000,3.984,3.986,3.684,3.719,292876.635,1563926399999,1119032.259019,7374,118567.659,454578.094921,0,2019-07-23,2019-07-23 23:59:59.999
86,1563926400000,3.711,4.077,3.616,3.892,259367.687,1564012799999,983997.599189,7380,111712.496,425005.033747,0,2019-07-24,2019-07-24 23:59:59.999
87,1564012800000,3.892,4.034,3.781,3.789,199824.259,1564099199999,777675.013022,5711,91016.849,354658.441427,0,2019-07-25,2019-07-25 23:59:59.999
88,1564099200000,3.79,3.917,3.7,3.888,180883.536,1564185599999,691297.692907,5635,82548.785,315730.387267,0,2019-07-26,2019-07-26 23:59:59.999
89,1564185600000,3.888,3.999,3.55,3.617,441935.707,1564271999999,1645017.61003,8528,158195.457,591998.314411,0,2019-07-27,2019-07-27 23:59:59.999
90,1564272000000,3.614,3.673,3.489,3.612,189150.485,1564358399999,680931.344729,4079,88418.557,318680.905279,0,2019-07-28,2019-07-28 23:59:59.999
91,1564358400000,3.613,3.69,3.529,3.593,158741.466,1564444799999,572605.283247,4019,70051.684,252678.397017,0,2019-07-29,2019-07-29 23:59:59.999
92,1564444800000,3.594,3.658,3.5,3.594,177254.418,1564531199999,632268.610397,4253,67728.562,242241.761252,0,2019-07-30,2019-07-30 23:59:59.999
93,1564531200000,3.59,3.748,3.58,3.649,197309.666,1564617599999,725105.963844,4817,89413.968,328310.101744,0,2019-07-31,2019-07-31 23:59:59.999
94,1564617600000,3.649,3.661,3.424,3.538,292155.24,1564703999999,1030123.822916,6003,126704.111,447193.518907,0,2019-08-01,2019-08-01 23:59:59.999
95,1564704000000,3.535,3.909,3.501,3.647,727368.522,1564790399999,2697325.946636,12865,315857.495,1170521.246477,0,2019-08-02,2019-08-02 23:59:59.999
96,1564790400000,3.652,3.766,3.623,3.69,202962.516,1564876799999,752363.759942,4906,85522.099,317598.694617,0,2019-08-03,2019-08-03 23:59:59.999
97,1564876800000,3.693,3.763,3.578,3.592,182618.372,1564963199999,664532.206599,3962,89267.421,325494.071088,0,2019-08-04,2019-08-04 23:59:59.999
98,1564963200000,3.592,3.868,3.592,3.767,358957.191,1565049599999,1337688.388905,7222,166794.557,622475.7392,0,2019-08-05,2019-08-05 23:59:59.999
99,1565049600000,3.773,3.783,3.518,3.57,364451.052,1565135999999,1329179.861815,7401,139283.416,507252.802767,0,2019-08-06,2019-08-06 23:59:59.999
100,1565136000000,3.572,3.688,3.468,3.498,489769.649,1565222399999,1739340.946097,6745,210056.482,746818.902231,0,2019-08-07,2019-08-07 23:59:59.999
101,1565222400000,3.494,3.506,2.989,3.271,863957.161,1565308799999,2829520.49521,11433,411734.155,1345527.722937,0,2019-08-08,2019-08-08 23:59:59.999
102,1565308800000,3.27,3.321,3.076,3.146,370056.735,1565395199999,1172465.682645,5976,167533.908,530128.237043,0,2019-08-09,2019-08-09 23:59:59.999
103,1565395200000,3.147,3.382,3.143,3.349,407703.277,1565481599999,1325424.389494,6130,161320.54,525275.448299,0,2019-08-10,2019-08-10 23:59:59.999
104,1565481600000,3.343,3.552,3.271,3.552,350929.741,1565567999999,1183286.314748,4583,117126.599,396764.007711,0,2019-08-11,2019-08-11 23:59:59.999
105,1565568000000,3.554,3.656,3.331,3.341,521422.495,1565654399999,1804833.397816,8319,242497.47,838628.95468,0,2019-08-12,2019-08-12 23:59:59.999
106,1565654400000,3.341,3.349,3.149,3.258,327533.114,1565740799999,1067716.030261,5464,144719.504,472342.900359,0,2019-08-13,2019-08-13 23:59:59.999
107,1565740800000,3.253,3.297,2.848,2.861,460308.588,1565827199999,1426760.501936,7403,177696.418,552203.32876,0,2019-08-14,2019-08-14 23:59:59.999
108,1565827200000,2.865,3.0,2.804,2.898,348738.298,1565913599999,1012420.528754,5106,163764.462,476441.286264,0,2019-08-15,2019-08-15 23:59:59.999
109,1565913600000,2.895,3.024,2.808,2.882,478707.44,1565999999999,1403811.566679,7694,220659.477,647076.988561,0,2019-08-16,2019-08-16 23:59:59.999
110,1566000000000,2.89,2.91,2.828,2.91,161440.157,1566086399999,462692.366706,2978,68590.938,196707.855453,0,2019-08-17,2019-08-17 23:59:59.999
111,1566086400000,2.91,2.984,2.862,2.971,159039.406,1566172799999,466213.965852,2618,84952.152,249206.880869,0,2019-08-18,2019-08-18 23:59:59.999
112,1566172800000,2.972,2.972,2.752,2.892,653174.413,1566259199999,1883804.160158,7953,306096.705,884225.835303,0,2019-08-19,2019-08-19 23:59:59.999
113,1566259200000,2.891,2.925,2.753,2.866,252452.79,1566345599999,715010.224757,4069,133487.455,376856.217138,0,2019-08-20,2019-08-20 23:59:59.999
114,1566345600000,2.876,2.876,2.587,2.667,258212.622,1566431999999,696055.420389,4431,105720.23,284150.965255,0,2019-08-21,2019-08-21 23:59:59.999
115,1566432000000,2.672,2.747,2.569,2.715,262016.372,1566518399999,695188.023348,4440,122669.615,326141.500303,0,2019-08-22,2019-08-22 23:59:59.999
116,1566518400000,2.712,2.77,2.648,2.715,284884.542,1566604799999,771841.160928,3778,152034.091,412358.02038,0,2019-08-23,2019-08-23 23:59:59.999
117,1566604800000,2.711,2.726,2.601,2.694,219303.997,1566691199999,584410.502164,2533,105066.176,280264.783149,0,2019-08-24,2019-08-24 23:59:59.999
118,1566691200000,2.694,2.738,2.609,2.617,205841.689,1566777599999,549384.830706,2428,82721.378,221026.642786,0,2019-08-25,2019-08-25 23:59:59.999
119,1566777600000,2.62,2.701,2.586,2.616,158808.882,1566863999999,419927.582813,2267,67449.791,178604.964071,0,2019-08-26,2019-08-26 23:59:59.999
120,1566864000000,2.622,2.642,2.5,2.567,201099.813,1566950399999,513618.539462,2371,96217.877,245848.440873,0,2019-08-27,2019-08-27 23:59:59.999
121,1566950400000,2.568,2.617,2.313,2.322,632663.232,1567036799999,1555654.95026,6426,305397.469,749360.467631,0,2019-08-28,2019-08-28 23:59:59.999
122,1567036800000,2.326,2.333,2.137,2.161,613059.03,1567123199999,1357259.9098,6572,246818.3,548126.2087,0,2019-08-29,2019-08-29 23:59:59.999
123,1567123200000,2.16,2.23,2.086,2.153,324275.443,1567209599999,705285.70066,3934,156270.949,339625.239851,0,2019-08-30,2019-08-30 23:59:59.999
124,1567209600000,2.152,2.161,1.978,2.017,705224.73,1567295999999,1446187.571719,6048,279661.092,575960.849205,0,2019-08-31,2019-08-31 23:59:59.999
125,1567296000000,2.018,2.239,2.002,2.129,600314.675,1567382399999,1265989.749745,6254,284806.356,601917.895199,0,2019-09-01,2019-09-01 23:59:59.999
126,1567382400000,2.123,2.174,2.06,2.122,420123.794,1567468799999,888748.17908,3808,169996.629,360027.751462,0,2019-09-02,2019-09-02 23:59:59.999
127,1567468800000,2.122,2.222,2.12,2.156,321033.164,1567555199999,699503.64972,3157,151665.58,330836.80157,0,2019-09-03,2019-09-03 23:59:59.999
128,1567555200000,2.149,2.149,2.005,2.037,322310.476,1567641599999,667361.047842,3068,138529.792,286572.5552,0,2019-09-04,2019-09-04 23:59:59.999
129,1567641600000,2.041,2.041,1.83,1.944,669121.415,1567727999999,1296612.31979,6202,279756.517,542136.870765,0,2019-09-05,2019-09-05 23:59:59.999
130,1567728000000,1.944,2.249,1.944,2.035,951631.264,1567814399999,1977185.982363,8882,398546.751,829920.408539,0,2019-09-06,2019-09-06 23:59:59.999
131,1567814400000,2.032,2.284,2.027,2.16,817654.424,1567900799999,1774258.692111,7686,342453.318,742004.540594,0,2019-09-07,2019-09-07 23:59:59.999
132,1567900800000,2.162,2.943,2.152,2.727,1666774.301,1567987199999,4205876.432757,16638,772992.597,1950702.805793,0,2019-09-08,2019-09-08 23:59:59.999
133,1567987200000,2.722,2.96,2.429,2.736,2142025.096,1568073599999,5838856.342734,19927,978201.899,2676901.597245,0,2019-09-09,2019-09-09 23:59:59.999
134,1568073600000,2.735,2.95,2.497,2.584,1160254.366,1568159999999,3159808.107779,12164,558396.941,1527494.178937,0,2019-09-10,2019-09-10 23:59:59.999
135,1568160000000,2.581,2.708,2.396,2.565,778901.534,1568246399999,1969530.380782,7365,370531.369,937492.74906,0,2019-09-11,2019-09-11 23:59:59.999
136,1568246400000,2.575,3.209,2.498,3.069,2170480.704,1568332799999,6235796.853041,22305,1050899.049,3019767.918866,0,2019-09-12,2019-09-12 23:59:59.999
137,1568332800000,3.078,3.301,2.985,3.171,1757007.847,1568419199999,5532417.212128,18250,802977.097,2532745.223658,0,2019-09-13,2019-09-13 23:59:59.999
138,1568419200000,3.171,3.24,2.979,3.103,877189.78,1568505599999,2728588.361875,9438,451960.197,1411629.709841,0,2019-09-14,2019-09-14 23:59:59.999
139,1568505600000,3.103,3.565,3.096,3.433,1237806.449,1568591999999,4210376.390549,12994,609417.957,2067376.658598,0,2019-09-15,2019-09-15 23:59:59.999
140,1568592000000,3.43,3.564,3.147,3.329,1479502.044,1568678399999,4915748.54052,15698,701492.309,2334460.813146,0,2019-09-16,2019-09-16 23:59:59.999
141,1568678400000,3.329,3.45,3.188,3.29,1000708.836,1568764799999,3317367.744256,11842,469720.892,1559341.680287,0,2019-09-17,2019-09-17 23:59:59.999
142,1568764800000,3.288,3.4,3.233,3.289,710355.463,1568851199999,2362258.056052,8835,367163.036,1222865.190686,0,2019-09-18,2019-09-18 23:59:59.999
143,1568851200000,3.289,3.291,2.917,3.128,1165356.189,1568937599999,3585027.918949,12969,551904.994,1699758.878618,0,2019-09-19,2019-09-19 23:59:59.999
144,1568937600000,3.128,3.254,3.048,3.191,568572.739,1569023999999,1800710.671455,6213,288340.17,913536.88112,0,2019-09-20,2019-09-20 23:59:59.999
145,1569024000000,3.19,3.294,3.015,3.065,545915.594,1569110399999,1709279.243958,6075,232723.453,730500.868926,0,2019-09-21,2019-09-21 23:59:59.999
146,1569110400000,3.071,3.072,2.75,2.911,992622.274,1569196799999,2866548.203082,9505,438110.192,1262242.155965,0,2019-09-22,2019-09-22 23:59:59.999
147,1569196800000,2.901,2.91,2.565,2.565,734629.077,1569283199999,2004094.052877,7954,343042.634,937771.08362,0,2019-09-23,2019-09-23 23:59:59.999
148,1569283200000,2.565,2.664,1.93,2.22,1427400.112,1569369599999,3388331.528043,14948,607548.865,1453472.252168,0,2019-09-24,2019-09-24 23:59:59.999
149,1569369600000,2.215,2.422,2.122,2.281,1182299.404,1569455999999,2687987.654478,10397,536640.426,1218548.589907,0,2019-09-25,2019-09-25 23:59:59.999
150,1569456000000,2.282,2.348,2.046,2.214,1004503.504,1569542399999,2237493.165765,8733,451217.549,1006791.626426,0,2019-09-26,2019-09-26 23:59:59.999
151,1569542400000,2.214,2.294,2.142,2.276,508818.099,1569628799999,1126613.0349,4496,247285.638,547847.563481,0,2019-09-27,2019-09-27 23:59:59.999
152,1569628800000,2.281,2.303,2.172,2.271,435654.659,1569715199999,978641.462555,3841,209655.083,470891.427502,0,2019-09-28,2019-09-28 23:59:59.999
153,1569715200000,2.273,2.286,2.087,2.195,391191.206,1569801599999,849509.481354,3360,174853.22,379171.738978,0,2019-09-29,2019-09-29 23:59:59.999
154,1569801600000,2.195,2.676,2.164,2.653,1365373.887,1569887999999,3308222.70563,12758,689586.907,1673227.553924,0,2019-09-30,2019-09-30 23:59:59.999
155,1569888000000,2.653,2.661,2.48,2.533,878221.325,1569974399999,2249093.359082,9396,400225.236,1026060.500725,0,2019-10-01,2019-10-01 23:59:59.999
156,1569974400000,2.533,2.633,2.412,2.601,647874.856,1570060799999,1630178.80599,7966,273558.183,689537.524771,0,2019-10-02,2019-10-02 23:59:59.999
157,1570060800000,2.604,2.675,2.483,2.585,693800.242,1570147199999,1784841.19004,7420,334548.311,861023.70992,0,2019-10-03,2019-10-03 23:59:59.999
158,1570147200000,2.583,2.616,2.452,2.568,470515.479,1570233599999,1195027.758871,4879,217310.345,552134.074533,0,2019-10-04,2019-10-04 23:59:59.999
159,1570233600000,2.565,2.81,2.539,2.767,942610.374,1570319999999,2513029.66099,8606,419070.948,1117326.99075,0,2019-10-05,2019-10-05 23:59:59.999
160,1570320000000,2.771,2.789,2.568,2.642,970444.43,1570406399999,2566987.560926,9037,432292.783,1142294.176734,0,2019-10-06,2019-10-06 23:59:59.999
161,1570406400000,2.636,2.955,2.533,2.891,1433831.407,1570492799999,3941855.847317,12423,703610.948,1935295.113743,0,2019-10-07,2019-10-07 23:59:59.999
162,1570492800000,2.894,3.071,2.81,2.892,1976678.56,1570579199999,5787560.913991,15262,1000557.265,2932233.56978,0,2019-10-08,2019-10-08 23:59:59.999
163,1570579200000,2.889,3.014,2.812,2.903,1435567.021,1570665599999,4198499.60668,12682,682224.175,1995504.278825,0,2019-10-09,2019-10-09 23:59:59.999
164,1570665600000,2.902,3.0,2.682,2.889,1323762.321,1570751999999,3771259.333354,11586,663017.982,1887489.623706,0,2019-10-10,2019-10-10 23:59:59.999
165,1570752000000,2.891,2.923,2.72,2.809,649326.379,1570838399999,1835708.608383,6683,304247.212,860840.419163,0,2019-10-11,2019-10-11 23:59:59.999
166,1570838400000,2.815,2.859,2.763,2.822,306994.648,1570924799999,865334.347525,3429,143762.451,405554.736042,0,2019-10-12,2019-10-12 23:59:59.999
167,1570924800000,2.822,2.914,2.784,2.865,742017.934,1571011199999,2119662.752049,6580,365187.395,1044557.907509,0,2019-10-13,2019-10-13 23:59:59.999
168,1571011200000,2.87,3.121,2.867,3.091,991827.881,1571097599999,2976609.601578,9099,506165.559,1519180.592618,0,2019-10-14,2019-10-14 23:59:59.999
169,1571097600000,3.086,3.159,2.887,2.938,809743.386,1571183999999,2467937.373166,7812,376743.088,1151662.130538,0,2019-10-15,2019-10-15 23:59:59.999
170,1571184000000,2.928,2.951,2.678,2.842,805083.513,1571270399999,2281061.148664,7187,392450.732,1113945.176088,0,2019-10-16,2019-10-16 23:59:59.999
